Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,,-,,b'United States',,,,,,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.0
Year,Month,Day,Hour,Minute,DHI,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,,,,,,,,,,,,,,,,,,,,,,,
2020,7,3,7,30,92,16.5,92,738,445,0,11,738,0,445,0.317,70.07,61.49,0.13,1014,1.3,261,2.4,,,,,,,,,,,,,,,,,,,,,,,
2020,7,3,8,0,139,17.3,98,792,545,3,10.8,0,0,139,0.316,65.46,55.61,0.13,1014,1.3,259,2.3,,,,,,,,,,,,,,,,,,,,,,,
2020,7,3,8,30,181,18.1,104,828,640,3,10.8,4,0,184,0.315,62.25,49.7,0.13,1014,1.3,258,2.3,,,,,,,,,,,,,,,,,,,,,,,
2020,7,3,9,0,227,18.8,107,861,728,3,10.4,12,0,235,0.315,58.16,43.8,0.13,1014,1.3,257,2.3,,,,,,,,,,,,,,,,,,,,,,,
2020,7,3,9,30,300,19.5,111,883,807,3,10.4,28,0,322,0.314,55.69,37.95,0.13,1014,1.3,255,2.3,,,,,,,,,,,,,,,,,,,,,,,
2020,7,3,10,0,353,20.3,113,903,877,4,10,42,0,388,0.313,51.42,32.23,0.13,1014,1.3,254,2.4,,,,,,,,,,,,,,,,,,,,,,,
2020,7,3,10,30,429,20.8,116,915,933,4,10,105,0,522,0.312,49.86,26.76,0.13,1014,1.3,254,2.5,,,,,,,,,,,,,,,,,,,,,,,
2020,7,3,11,0,116,21.4,116,926,976,0,9.6,926,0,976,0.311,46.92,21.77,0.13,1014,1.3,254,2.6,,,,,,,,,,,,,,,,,,,,,,,
2020,7,3,11,30,118,21.7,118,932,1005,0,9.6,932,0,1005,0.309,46.07,17.69,0.13,1014,1.3,255,2.7,,,,,,,,,,,,,,,,,,,,,,,
2020,7,3,12,0,117,22.1,117,936,1020,0,9.3,936,0,1020,0.308,44.1,15.31,0.13,1014,1.3,256,2.8,,,,,,,,,,,,,,,,,,,,,,,
2020,7,3,12,30,117,22.3,117,936,1019,0,9.3,936,0,1019,0.307,43.57,15.44,0.13,1014,1.3,258,3,,,,,,,,,,,,,,,,,,,,,,,
2020,7,3,13,0,109,22.5,109,943,1006,0,9.2,943,0,1006,0.306,42.64,18.03,0.13,1014,1.3,260,3.1,,,,,,,,,,,,,,,,,,,,,,,
2020,7,3,13,30,108,22.6,108,937,976,0,9.2,937,0,976,0.305,42.38,22.22,0.13,1014,1.3,263,3.3,,,,,,,,,,,,,,,,,,,,,,,
2020,7,3,14,0,105,22.6,105,931,932,0,9.1,931,0,932,0.304,42.08,27.28,0.13,1014,1.3,265,3.4,,,,,,,,,,,,,,,,,,,,,,,
2020,7,3,14,30,102,22.5,102,919,875,0,9.1,919,0,875,0.304,42.3,32.78,0.13,1013,1.3,267,3.5,,,,,,,,,,,,,,,,,,,,,,,
2020,7,3,15,0,98,22.4,98,901,803,0,9,901,0,803,0.303,42.38,38.52,0.13,1013,1.4,269,3.6,,,,,,,,,,,,,,,,,,,,,,,
2020,7,3,15,30,95,22.4,95,880,723,0,9,880,0,723,0.303,42.38,44.37,0.13,1013,1.4,269,3.6,,,,,,,,,,,,,,,,,,,,,,,
2020,7,3,16,0,90,21.7,90,854,635,0,8.9,854,0,635,0.302,43.88,50.28,0.13,1013,1.4,272,3.7,,,,,,,,,,,,,,,,,,,,,,,
2020,7,3,16,30,84,21.2,84,819,540,0,8.9,819,0,540,0.302,45.24,56.19,0.13,1013,1.4,273,3.8,,,,,,,,,,,,,,,,,,,,,,,
2020,7,3,17,0,78,20.7,78,777,442,0,8.9,777,0,442,0.301,46.63,62.06,0.13,1013,1.3,274,3.8,,,,,,,,,,,,,,,,,,,,,,,
2020,7,3,17,30,70,19.7,70,716,339,0,8.9,716,0,339,0.301,49.6,67.87,0.13,1013,1.3,274,3.8,,,,,,,,,,,,,,,,,,,,,,,
2020,7,3,18,0,60,18.8,60,632,238,0,9.3,632,0,238,0.301,53.94,73.59,0.13,1014,1.3,274,3.8,,,,,,,,,,,,,,,,,,,,,,,
2020,7,3,18,30,47,17.6,47,511,143,0,9.3,511,0,143,0.301,58.15,79.17,0.13,1014,1.3,273,3.5,,,,,,,,,,,,,,,,,,,,,,,
2020,7,3,19,0,29,16.5,29,325,60,0,10,325,0,60,0.301,65.49,84.56,0.13,1014,1.3,272,3.3,,,,,,,,,,,,,,,,,,,,,,,
2020,7,3,19,30,0,15.8,0,0,0,0,10,0,0,0,0.301,68.47,89.5,0.13,1014,1.3,270,3.3,,,,,,,,,,,,,,,,,,,,,,,
2020,7,3,20,0,0,15.1,0,0,0,0,10.8,0,0,0,0.302,75.3,95,0.13,1014,1.3,269,3.3,,,,,,,,,,,,,,,,,,,,,,,
2020,7,3,20,30,0,14.7,0,0,0,0,10.8,0,0,0,0.302,77.26,99.75,0.13,1014,1.3,270,3.2,,,,,,,,,,,,,,,,,,,,,,,
2020,7,3,21,0,0,14.3,0,0,0,0,11.2,0,0,0,0.301,81.86,104.15,0.13,1014,1.3,270,3.2,,,,,,,,,,,,,,,,,,,,,,,
2020,7,3,21,30,0,14.1,0,0,0,0,11.2,0,0,0,0.301,82.92,108.14,0.13,1014,1.3,271,3.1,,,,,,,,,,,,,,,,,,,,,,,
2020,7,3,22,0,0,13.9,0,0,0,0,11.6,0,0,0,0.301,85.86,111.64,0.13,1014,1.3,272,3.1,,,,,,,,,,,,,,,,,,,,,,,
2020,7,3,22,30,0,13.7,0,0,0,0,11.6,0,0,0,0.301,86.98,114.58,0.13,1014,1.3,273,3,,,,,,,,,,,,,,,,,,,,,,,
2020,7,3,23,0,0,13.5,0,0,0,0,11.8,0,0,0,0.3,89.44,116.86,0.13,1014,1.3,273,2.9,,,,,,,,,,,,,,,,,,,,,,,
2020,7,3,23,30,0,13.3,0,0,0,0,11.8,0,0,0,0.3,90.52,118.42,0.13,1013,1.3,274,2.8,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,0,0,0,13.1,0,0,0,0,11.9,0,0,0,0.299,92.64,119.2,0.13,1013,1.2,274,2.7,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,0,30,0,12.9,0,0,0,0,11.9,0,0,0,0.299,93.86,119.16,0.13,1013,1.2,275,2.6,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,1,0,0,12.7,0,0,0,0,12,0,0,0,0.298,95.76,118.32,0.13,1013,1.2,275,2.5,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,1,30,0,12.5,0,0,0,0,12,0,0,0,0.298,97.02,116.69,0.13,1013,1.2,275,2.4,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,2,0,0,12.3,0,0,0,0,12,0,0,0,0.298,98.06,114.35,0.13,1013,1.2,276,2.3,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,2,30,0,12,0,0,0,0,12,0,0,0,0.298,100,111.37,0.13,1013,1.2,276,2.2,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,3,0,0,11.8,0,0,0,0,11.8,0,0,0,0.297,100,107.82,0.13,1013,1.2,276,2.1,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,3,30,0,11.7,0,0,0,0,11.7,0,0,0,0.297,100,103.79,0.13,1013,1.2,277,2.1,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,4,0,0,11.5,0,0,0,0,11.5,0,0,0,0.297,100,99.36,0.13,1013,1.2,278,2.1,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,4,30,0,12.1,0,0,0,0,11.7,0,0,0,0.297,97.67,94.59,0.13,1014,1.2,280,2.1,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,5,0,0,12.8,0,0,0,0,11.6,0,0,0,0.297,92.41,89.12,0.13,1014,1.2,281,2.1,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,5,30,30,13.9,30,363,68,0,11.6,363,0,68,0.297,86.03,84.11,0.13,1014,1.2,283,2,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,6,0,46,15,46,545,153,0,11.3,545,0,153,0.297,78.79,78.7,0.13,1014,1.2,284,2,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,6,30,58,16.4,58,658,249,0,11.4,658,0,249,0.296,72.06,73.11,0.13,1014,1.3,283,1.8,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,7,0,66,17.7,66,740,350,0,10.7,740,0,350,0.295,63.48,67.39,0.13,1015,1.3,281,1.6,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,7,30,73,18.9,73,797,453,0,10.7,797,0,453,0.295,58.89,61.57,0.13,1015,1.3,279,1.5,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,8,0,79,20.2,79,840,553,0,10.5,840,0,553,0.294,53.73,55.69,0.13,1015,1.3,278,1.4,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,8,30,84,21.5,84,873,648,0,10.5,873,0,648,0.293,49.62,49.78,0.13,1015,1.3,280,1.4,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,9,0,88,22.9,88,899,736,0,9.8,899,0,736,0.292,43.35,43.88,0.13,1015,1.3,282,1.5,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,9,30,92,24.1,92,919,815,0,9.8,919,0,815,0.291,40.34,38.03,0.13,1015,1.3,282,1.5,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,10,0,102,25.2,102,922,881,0,9.1,922,0,881,0.29,36.08,32.32,0.13,1015,1.3,282,1.6,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,10,30,104,26.2,104,934,937,0,9.1,934,0,937,0.289,34.01,26.85,0.13,1015,1.3,279,1.7,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,11,0,105,27.1,105,943,980,0,8.2,943,0,980,0.288,30.31,21.86,0.13,1014,1.3,276,1.9,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,11,30,106,27.6,106,948,1009,0,8.2,948,0,1009,0.288,29.44,17.79,0.13,1014,1.3,275,2.2,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,12,0,106,28.1,106,952,1024,0,7.6,952,0,1024,0.287,27.45,15.41,0.13,1014,1.3,274,2.5,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,12,30,106,28.3,106,952,1024,0,7.6,952,0,1024,0.287,27.13,15.52,0.13,1014,1.3,274,2.8,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,13,0,107,28.5,107,948,1008,0,7.2,948,0,1008,0.286,26.16,18.09,0.13,1013,1.3,274,3,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,13,30,105,28.5,105,942,977,0,7.2,942,0,977,0.286,26.16,22.26,0.13,1013,1.3,276,3.2,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,14,0,102,28.5,102,936,934,0,7.1,936,0,934,0.285,25.87,27.3,0.13,1013,1.3,277,3.4,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,14,30,100,28.2,100,924,876,0,7.1,924,0,876,0.285,26.33,32.8,0.13,1013,1.3,278,3.6,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,15,0,94,28,94,912,808,0,7,912,0,808,0.285,26.52,38.53,0.13,1013,1.3,280,3.7,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,15,30,91,28,91,892,728,0,7,892,0,728,0.285,26.52,44.39,0.13,1013,1.3,280,3.7,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,16,0,84,27.1,84,871,641,0,7,871,0,641,0.284,28.04,50.29,0.13,1012,1.3,284,3.8,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,16,30,79,26.5,79,837,545,0,7,837,0,545,0.284,29.05,56.2,0.13,1012,1.3,286,3.8,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,17,0,71,25.8,71,799,445,0,7.3,799,0,445,0.284,30.91,62.08,0.13,1012,1.3,288,3.7,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,17,30,64,24.7,64,741,343,0,7.3,741,0,343,0.284,32.99,67.89,0.13,1012,1.3,288,3.6,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,18,0,54,23.6,54,665,242,0,7.9,665,0,242,0.284,36.66,73.61,0.13,1012,1.3,288,3.5,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,18,30,43,22,43,546,145,0,7.9,546,0,145,0.284,40.37,79.2,0.13,1012,1.3,288,3.3,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,19,0,27,20.4,27,363,62,0,8.8,363,0,62,0.284,47.4,84.59,0.13,1013,1.3,287,3.1,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,19,30,0,19.3,0,0,0,0,8.8,0,0,0,0.284,50.73,89.54,0.13,1013,1.3,288,3.2,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,20,0,0,18.3,0,0,0,0,9.5,0,0,0,0.284,56.66,95.04,0.13,1013,1.2,289,3.2,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,20,30,0,17.7,0,0,0,0,9.5,0,0,0,0.284,58.83,99.79,0.13,1013,1.2,290,3.2,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,21,0,0,17.2,0,0,0,0,9.9,0,0,0,0.284,62.28,104.2,0.13,1013,1.2,291,3.2,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,21,30,0,16.8,0,0,0,0,9.9,0,0,0,0.284,63.88,108.2,0.13,1013,1.2,292,3.2,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,22,0,0,16.4,0,0,0,0,10.1,0,0,0,0.284,66.52,111.71,0.13,1013,1.2,293,3.1,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,22,30,0,16,0,0,0,0,10.1,0,0,0,0.284,68.23,114.65,0.13,1013,1.2,293,3.1,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,23,0,0,15.7,0,0,0,0,10.3,0,0,0,0.284,70.47,116.94,0.13,1013,1.1,294,3,,,,,,,,,,,,,,,,,,,,,,,
2020,7,4,23,30,0,15.3,0,0,0,0,10.3,0,0,0,0.284,72.3,118.51,0.13,1013,1.1,294,2.9,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,0,0,0,15,0,0,0,0,10.6,0,0,0,0.284,74.8,119.29,0.13,1013,1.1,295,2.9,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,0,30,0,14.6,0,0,0,0,10.6,0,0,0,0.284,76.75,119.26,0.13,1013,1.1,295,2.8,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,1,0,0,14.3,0,0,0,0,10.8,0,0,0,0.284,79.39,118.42,0.13,1012,1.1,296,2.8,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,1,30,0,13.9,0,0,0,0,10.8,0,0,0,0.284,81.47,116.8,0.13,1012,1,295,2.7,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,2,0,0,13.6,0,0,0,0,11,0,0,0,0.284,84.25,114.45,0.13,1012,1,294,2.7,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,2,30,0,13.3,0,0,0,0,11,0,0,0,0.285,85.9,111.47,0.13,1012,1,293,2.7,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,3,0,0,13.1,0,0,0,0,11.1,0,0,0,0.285,87.59,107.92,0.13,1012,1,292,2.6,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,3,30,0,12.9,0,0,0,0,11.1,0,0,0,0.286,88.74,103.89,0.13,1012,1,292,2.6,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,4,0,0,12.7,0,0,0,0,11.1,0,0,0,0.286,90.26,99.45,0.13,1013,1,291,2.6,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,4,30,0,13,0,0,0,0,11.1,0,0,0,0.286,88.51,94.68,0.13,1013,1,291,2.7,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,5,0,0,13.3,0,0,0,0,11.2,0,0,0,0.286,87.01,89.2,0.13,1013,1,292,2.8,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,5,30,31,14.1,31,362,67,0,11.2,362,0,67,0.287,82.61,84.2,0.13,1013,1,289,2.8,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,6,0,46,14.9,46,553,154,0,11.3,553,0,154,0.287,78.85,78.79,0.13,1013,1,286,2.8,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,6,30,58,16.2,58,670,251,0,11.3,670,0,251,0.287,72.64,73.2,0.13,1014,1,284,2.7,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,7,0,65,17.5,65,756,355,0,11.3,756,0,355,0.287,66.87,67.47,0.13,1014,1,281,2.6,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,7,30,72,19.2,72,813,458,0,11.3,813,0,458,0.287,60.13,61.65,0.13,1014,1,285,2.5,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,8,0,77,21,77,858,560,0,9.6,858,0,560,0.286,48.25,55.77,0.13,1014,1,290,2.4,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,8,30,82,22.5,82,891,656,0,9.7,891,0,656,0.286,44.04,49.86,0.13,1014,1,291,2.4,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,9,0,85,24,85,916,745,0,8.4,916,0,745,0.286,37.01,43.96,0.13,1014,1,293,2.4,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,9,30,89,25.1,89,936,825,0,8.4,936,0,825,0.286,34.62,38.12,0.13,1013,1,290,2.5,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,10,0,91,26.2,91,951,894,0,7.4,951,0,894,0.286,30.37,32.41,0.13,1013,1,287,2.6,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,10,30,93,26.8,93,962,950,0,7.4,962,0,950,0.286,29.32,26.94,0.13,1013,1,282,2.9,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,11,0,95,27.3,95,969,994,0,7.1,969,0,994,0.286,27.78,21.96,0.13,1013,1,278,3.1,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,11,30,96,27.3,96,974,1023,0,7.1,974,0,1023,0.286,27.78,17.9,0.13,1013,1,276,3.5,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,12,0,97,27.4,97,976,1037,0,6.9,976,0,1037,0.286,27.32,15.51,0.13,1012,1,274,3.8,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,12,30,97,27.2,97,976,1037,0,6.9,976,0,1037,0.286,27.64,15.61,0.13,1012,1,275,4.1,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,13,0,100,27,100,968,1020,0,7,968,0,1020,0.286,28.04,18.15,0.13,1012,1,275,4.3,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,13,30,99,26.7,99,963,990,0,7,963,0,990,0.286,28.54,22.31,0.13,1012,1,277,4.5,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,14,0,97,26.5,97,951,942,0,7.2,951,0,942,0.286,29.3,27.34,0.13,1012,1.1,278,4.6,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,14,30,95,26.2,95,940,884,0,7.2,940,0,884,0.286,29.79,32.83,0.13,1011,1.1,280,4.6,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,15,0,91,25.9,91,925,815,0,7.5,925,0,815,0.286,30.95,38.55,0.13,1011,1.1,281,4.6,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,15,30,88,25.9,88,905,735,0,7.5,905,0,735,0.286,30.95,44.41,0.13,1011,1.1,281,4.6,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,16,0,83,25,83,881,646,0,7.8,881,0,646,0.286,33.36,50.31,0.13,1011,1.1,284,4.6,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,16,30,78,24.4,78,848,549,0,7.8,848,0,549,0.286,34.58,56.22,0.13,1011,1.1,285,4.6,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,17,0,71,23.7,71,806,449,0,8.2,806,0,449,0.286,37.12,62.1,0.13,1011,1.1,286,4.6,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,17,30,64,22.6,64,748,345,0,8.2,748,0,345,0.286,39.67,67.92,0.13,1011,1.1,285,4.5,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,18,0,55,21.4,55,668,243,0,9,668,0,243,0.286,45.18,73.64,0.13,1011,1.1,284,4.4,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,18,30,44,20,44,551,147,0,9,551,0,147,0.286,49.24,79.22,0.13,1011,1,282,4.3,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,19,0,28,18.5,28,364,62,0,10.2,364,0,62,0.286,58.35,84.62,0.13,1011,1,280,4.1,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,19,30,0,17.6,0,0,0,0,10.2,0,0,0,0.286,61.74,89.57,0.13,1011,1,280,4.2,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,20,0,0,16.6,0,0,0,0,10.9,0,0,0,0.286,69.23,95.08,0.13,1011,1,281,4.2,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,20,30,0,16.1,0,0,0,0,10.9,0,0,0,0.286,71.47,99.84,0.13,1011,1,282,4.2,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,21,0,0,15.6,0,0,0,0,11.4,0,0,0,0.286,76,104.26,0.13,1011,1,283,4.2,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,21,30,0,15.2,0,0,0,0,11.4,0,0,0,0.287,77.97,108.26,0.13,1011,0.9,284,4.2,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,22,0,0,14.8,0,0,0,0,11.6,0,0,0,0.287,81.15,111.78,0.13,1011,0.9,285,4.1,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,22,30,0,14.5,0,0,0,0,11.6,0,0,0,0.287,82.73,114.73,0.13,1011,0.9,286,4.1,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,23,0,0,14.3,0,0,0,0,11.6,0,0,0,0.288,84,117.03,0.13,1011,0.9,287,4,,,,,,,,,,,,,,,,,,,,,,,
2020,7,5,23,30,0,14.1,0,0,0,0,11.6,0,0,0,0.288,85.09,118.6,0.13,1011,0.9,288,3.9,,,,,,,,,,,,,,,,,,,,,,,
2020,7,6,0,0,0,13.9,0,0,0,0,11.5,0,0,0,0.289,85.73,119.39,0.13,1010,0.9,288,3.8,,,,,,,,,,,,,,,,,,,,,,,
2020,7,6,0,30,0,13.7,0,0,0,0,11.5,0,0,0,0.29,86.84,119.36,0.13,1010,0.9,289,3.7,,,,,,,,,,,,,,,,,,,,,,,
2020,7,6,1,0,0,13.5,0,0,0,0,11.5,0,0,0,0.29,87.64,118.52,0.13,1010,0.9,289,3.5,,,,,,,,,,,,,,,,,,,,,,,
2020,7,6,1,30,0,13.3,0,0,0,0,11.5,0,0,0,0.291,88.79,116.9,0.13,1010,0.9,289,3.5,,,,,,,,,,,,,,,,,,,,,,,
2020,7,6,2,0,0,13.1,0,0,0,0,11.5,0,0,0,0.291,89.77,114.56,0.13,1010,0.9,290,3.4,,,,,,,,,,,,,,,,,,,,,,,
2020,7,6,2,30,0,13,0,0,0,0,11.5,0,0,0,0.291,90.36,111.58,0.13,1010,0.9,291,3.5,,,,,,,,,,,,,,,,,,,,,,,
2020,7,6,3,0,0,12.9,0,0,0,0,11.4,0,0,0,0.292,90.59,108.03,0.13,1010,0.9,292,3.5,,,,,,,,,,,,,,,,,,,,,,,
2020,7,6,3,30,0,12.8,0,0,0,0,11.4,0,0,0,0.292,91.18,103.99,0.13,1010,0.9,292,3.5,,,,,,,,,,,,,,,,,,,,,,,
2020,7,6,4,0,0,12.7,0,0,0,0,11.4,0,0,0,0.292,91.59,99.56,0.13,1010,0.9,292,3.5,,,,,,,,,,,,,,,,,,,,,,,
2020,7,6,4,30,0,12.9,0,0,0,0,11.4,0,0,0,0.293,90.4,94.78,0.13,1010,0.9,292,3.7,,,,,,,,,,,,,,,,,,,,,,,
2020,7,6,5,0,0,13.2,0,0,0,0,11.4,0,0,0,0.293,88.68,89.28,0.13,1010,0.9,292,4,,,,,,,,,,,,,,,,,,,,,,,
2020,7,6,5,30,31,14.1,31,342,65,0,11.4,342,0,65,0.293,83.65,84.29,0.13,1010,1,292,4.1,,,,,,,,,,,,,,,,,,,,,,,
2020,7,6,6,0,47,14.9,47,535,151,0,11.3,535,0,151,0.293,79.03,78.88,0.13,1011,1,293,4.2,,,,,,,,,,,,,,,,,,,,,,,
2020,7,6,6,30,60,16.1,60,656,248,0,11.3,656,0,248,0.293,73.2,73.29,0.13,1011,1,293,4.3,,,,,,,,,,,,,,,,,,,,,,,
2020,7,6,7,0,68,17.3,68,742,352,0,11,742,0,352,0.292,66.66,67.56,0.13,1011,1,292,4.3,,,,,,,,,,,,,,,,,,,,,,,
2020,7,6,7,30,76,18.4,76,805,457,0,11,805,0,457,0.292,62.21,61.74,0.13,1011,0.9,291,4.3,,,,,,,,,,,,,,,,,,,,,,,
2020,7,6,8,0,82,19.6,82,851,559,0,10.6,851,0,559,0.291,56.22,55.86,0.13,1011,0.9,290,4.3,,,,,,,,,,,,,,,,,,,,,,,
2020,7,6,8,30,87,20.4,87,884,656,0,10.7,884,0,656,0.29,53.57,49.95,0.13,1012,0.9,288,4.4,,,,,,,,,,,,,,,,,,,,,,,
2020,7,6,9,0,91,21.3,91,910,745,0,10.1,910,0,745,0.289,48.85,44.05,0.13,1012,0.9,285,4.4,,,,,,,,,,,,,,,,,,,,,,,
2020,7,6,9,30,94,21.9,94,930,825,0,10.1,930,0,825,0.288,47.09,38.21,0.13,1012,0.9,283,4.5,,,,,,,,,,,,,,,,,,,,,,,
2020,7,6,10,0,99,22.5,99,943,894,0,9.6,943,0,894,0.288,43.8,32.5,0.13,1012,0.9,280,4.6,,,,,,,,,,,,,,,,,,,,,,,
2020,7,6,10,30,101,22.7,101,954,951,0,9.6,954,0,951,0.288,43.28,27.04,0.13,1012,0.9,279,4.8,,,,,,,,,,,,,,,,,,,,,,,
2020,7,6,11,0,101,23,101,965,995,0,9.2,965,0,995,0.288,41.41,22.06,0.13,1012,0.9,277,5.1,,,,,,,,,,,,,,,,,,,,,,,
2020,7,6,11,30,102,22.9,102,970,1025,0,9.2,970,0,1025,0.288,41.66,18,0.13,1012,0.9,276,5.3,,,,,,,,,,,,,,,,,,,,,,,
2020,7,6,12,0,102,22.7,102,973,1040,0,9.1,973,0,1040,0.288,41.81,15.62,0.13,1012,0.9,276,5.5,,,,,,,,,,,,,,,,,,,,,,,
